9.295853568620187080e-01,9.040792016173544443e-01,6.529671984969006582e-01,8.001019709874338526e-01,6.033503669372114464e-01,2.902537486972885938e-01,6.144479153397686133e-01,1.370116072648888128e-01,4.820035925330012905e-02,2.157317292717341184e-01
4.798459953217987239e-01,1.142197964271235433e-01,2.661894685398107363e-01,9.108523714734013677e-01,9.855120746717614955e-01,4.293126102428501678e-02,1.214056181709700644e-01,3.376349088469596804e-01,1.935082105919553319e-01,9.235832451709232727e-01
3.225682471813076102e-01,4.649548474499235473e-01,4.985491909951689227e-02,2.115252984290607596e-01,2.796455237418549178e-01,2.968789971160130658e-01,2.293019552402009165e-02,2.027169589367573410e-01,5.309391221346607681e-01,1.337043812255553910e-01
4.639568938432433454e-01,2.057280806374749416e-01,4.775965238003366808e-01,3.739045974302465103e-01,6.449962437264478154e-03,8.107369675461402192e-01,2.687924306856516177e-01,1.568626278362804660e-01,1.810777663960762007e-01,4.236385146802482682e-01
2.800482064235925161e-01,9.988842917906428642e-01,5.464723542758268549e-01,2.579128106357152506e-01,9.815622293316659253e-01,5.619901659874504407e-01,7.266339109336016344e-01,1.102181454142840966e-01,7.973625494277827297e-01,3.570045542696591578e-01
4.662902790722773805e-01,9.357128353585415503e-01,5.345724978416765971e-02,1.986496562775977859e-01,2.944234452140489511e-01,3.390960614794708006e-01,7.151527368972914189e-01,8.358753173171324935e-01,7.676406693774161516e-01,1.264972287340115908e-01
2.109405938949096004e-01,9.192458659064947080e-01,4.832570813070229399e-01,6.655508336363088473e-01,5.984910317062001051e-01,5.923166157360103545e-01,5.297828079511159860e-01,5.666566363650127336e-02,4.930172730485189447e-01,7.893911850179143874e-01
3.009227244217936859e-01,8.050412803758237867e-01,3.089567156765771205e-02,1.538307372275253826e-01,5.218243409594289783e-01,2.709639658863954859e-01,3.581590991689930226e-01,9.569017998164641714e-01,2.644184508932182487e-01,9.899739347799457745e-01
4.473393680629542679e-01,7.943320393472378393e-01,5.512392624546060826e-01,6.827435099106564653e-01,2.312798187340425748e-03,8.320844434213063856e-01,2.564816041734419017e-03,4.308826200305263532e-01,5.738346054105853966e-01,3.317176659456455567e-01
7.983599014030562380e-02,8.194249241541351481e-02,9.101518670599865191e-01,3.663493238843169575e-01,5.414544032095839343e-01,4.786208168326144818e-02,9.571233116299932009e-01,2.100391733452888765e-02,8.876324434718307899e-02,6.007905160830325775e-01
4.805882172031950006e-02,7.908458520013328386e-02,8.234060485009582209e-01,3.593151643894274549e-01,8.362061106113242159e-01,6.777268422870025288e-01,1.799989848526806213e-03,2.855415866713435502e-01,3.670696742296188919e-01,1.455334561318233355e-02
4.710640981731739618e-01,1.310029319540517712e-01,6.179785082965911780e-01,2.368360314977796532e-01,9.205848295957443916e-01,8.696334108640541016e-01,2.793998215982669286e-01,1.403501996365863480e-02,9.829304839834139829e-01,8.250413407654080267e-01
6.056053750938732438e-01,1.096169738443848463e-01,5.170727212919286053e-01,2.398585115280247315e-01,6.832378065355420027e-01,3.023058002049185955e-01,7.588662523030120788e-02,2.478844980799636000e-01,9.890498711662161213e-01,4.946486121035696959e-01
8.401847693846068443e-01,6.592267408428895692e-01,7.573680185167466217e-01,3.574007199724218431e-01,3.830216248350294395e-01,8.021001923187442983e-02,5.964534553276310547e-01,9.096928040635045010e-01,6.279422279242740101e-01,1.794808582944797948e-01
2.285929281982402861e-01,5.793860227766962634e-01,4.023051010178734233e-01,7.029028531502989896e-02,9.198704957268089011e-01,8.922382786346589878e-01,8.613038561848406216e-01,9.236598467519171463e-01,1.784287241714646033e-01,9.209207325519501719e-01
8.296769445647561581e-01,1.171858028999205326e-01,6.323681891115469078e-01,4.681682888063789516e-01,1.519494774168719253e-01,8.448453355046516844e-01,2.412221422516735991e-02,1.750734216335482207e-01,8.502426329170112984e-01,7.593213151462776533e-01
8.232033395852592639e-01,2.252574022766056228e-01,7.472291284493937091e-02,4.818556500788544472e-01,5.401486699244374412e-01,2.196423451744420330e-01,9.539224722242081178e-01,6.568111572894294037e-01,8.871853644574615450e-01,3.113541574327189920e-01
4.358224298769344252e-01,7.719758650317709581e-03,3.512433450658725143e-02,2.592713625624366580e-01,5.599993661245746823e-01,3.517740340248426412e-01,6.704328116932323223e-02,4.886801326350698194e-02,1.167575648216925277e-01,8.317994473751413320e-01
6.355708779949328369e-01,7.398687649147650536e-01,9.815471057151308187e-01,2.237868274327808882e-01,8.166070009363396442e-01,4.500832722758980609e-01,1.839897840157349584e-01,1.417017980959943690e-01,6.658185774429877801e-01,6.433397122928316003e-01
8.740670355691250171e-01,1.693137356813474437e-01,8.337634520910190972e-01,9.945922804387709037e-01,7.273116985858326666e-01,3.884995037566922882e-01,8.545540660083628115e-01,7.084195630398570920e-01,7.024894503572606252e-01,6.352035486638215600e-01
4.101583898644581838e-01,5.679946281107691730e-01,1.881531656402289920e-01,6.717173901790306489e-01,9.569239917498028047e-01,9.360633191535757680e-01,5.852134701888838109e-01,3.118350144618553532e-01,5.715227715886824766e-01,5.746038514919661333e-01
4.989823787389964238e-01,1.383495042620154214e-01,9.188075846890786380e-02,5.711202840312831208e-01,4.024742301770027897e-01,8.499402622818915676e-01,7.624510409073292916e-02,4.240613448159465948e-01,4.258073719247447153e-01,7.714923605893874159e-01
2.070874569620292371e-01,9.083389451338796938e-03,7.487833764449164375e-01,1.750861137698855874e-01,1.064037093386615007e-01,5.644482556646490679e-01,1.943028113261844325e-01,8.926214842595431298e-01,7.114990064673808456e-01,7.145680709319611745e-01
2.949282093976288710e-01,2.489526102989700895e-01,4.004248803507970411e-01,1.961628901977859885e-01,8.864737964312403573e-01,7.336454862384822473e-02,2.166887356590463387e-02,6.208174431721512621e-01,7.307895742397134686e-01,8.848095388275308837e-01
2.783195436382041033e-01,6.529280066878587752e-01,6.678909379907838062e-01,6.104116410601398979e-01,3.413967893577956048e-01,1.954635987495387806e-01,4.265526896233657883e-01,6.297290656346078430e-01,3.718907192798843742e-01,6.958442579080426071e-02
1.187155280693057424e-01,5.210189131806096663e-01,2.985683120710204141e-01,6.218385478522839849e-01,1.419769017681511425e-01,3.239891760674992183e-01,2.782596352176354149e-01,4.755430214510147913e-02,2.800358350672310648e-01,5.990229875171267926e-01
7.963965931399457077e-01,2.466170641160435606e-01,7.471942273438932913e-01,5.370425575650941141e-01,7.182574814064761615e-01,4.944867621518965750e-01,5.857737153186935997e-01,5.525668517708057781e-01,3.433346119024366372e-01,8.529843818182373250e-01
9.824240283186844724e-01,5.204673318669100768e-01,9.551851020299740869e-01,8.209624600485639911e-01,8.102622343901072499e-01,5.608452563078621944e-01,3.162800307473369044e-01,2.909049713780594848e-01,3.762966552581337165e-02,4.810255032257432228e-01
1.093338828375916005e-01,2.312684303626445503e-01,4.737488139082448591e-01,1.733721961693586167e-01,7.924054643897793238e-02,5.106786930644191536e-01,1.414255785185769554e-01,7.992708122000211635e-01,5.825268661715425900e-01,3.914011405153399181e-01
2.211798544485273910e-01,5.257071159180812803e-01,3.432076547109613740e-01,6.416652941756334494e-01,3.954008701925368907e-01,4.124864812666597658e-01,5.360299754758346413e-02,7.431719556319639208e-01,3.844416825983411057e-01,6.313908555751091001e-02
5.208580376623626051e-01,4.828893007593950681e-01,3.127165090425225724e-01,5.199541816351805901e-01,6.392720205198059169e-01,7.545842075741280297e-01,9.339900173563124852e-01,3.775378713726377233e-01,5.048430718994196820e-01,5.619506223428442082e-01
7.750270978950383194e-01,3.366537921614654039e-02,5.195817232234803962e-01,7.106087255489145216e-01,9.065693892512091123e-01,4.407624106610132930e-01,3.332805705795985896e-01,8.900267879705823226e-01,3.999115885458895958e-01,7.395201728530989005e-01
7.033261040369722661e-01,2.660345259099081705e-01,7.044519178254246006e-01,2.950914291077788576e-01,3.115762448549445063e-01,8.827944154106448504e-01,5.825437490159935949e-01,8.068444332687185749e-01,6.420331842714439574e-01,6.268357124524329693e-01
8.441934646407471821e-01,6.005862783416182626e-02,1.140897191172882685e-01,8.748473711307213074e-01,9.002756379763480199e-01,4.020079771728746199e-01,1.781990935726478487e-01,2.891857820418566316e-01,3.204996263806904055e-01,1.581697841520769421e-01
1.800868903307328850e-01,7.412298134618111600e-02,1.442753505716469764e-01,9.796112957846079272e-01,3.698152858291627876e-01,8.580915285894324951e-01,2.480115988043756214e-01,4.338227510601715409e-01,7.029391551315292697e-01,7.566781491489358302e-01
7.309474392460069136e-01,6.584135747444245235e-01,2.377099257461495752e-01,9.460443054885721015e-01,3.188299174409042758e-01,5.081420161734787611e-01,3.595331942417930859e-01,2.683364008585701344e-01,4.680847333366663365e-01,5.515180756523186956e-01
7.443562667434311386e-02,5.951745197985134350e-01,9.975797866698384864e-01,8.022104326209327230e-01,5.187821237810740227e-01,6.024513148161533271e-01,2.729060129679417024e-02,6.511326459552062573e-01,3.660200960610326959e-01,5.252966612634927257e-01
1.900050368272765411e-02,5.560650189364333418e-01,1.021941764092521021e-01,5.900991935308553815e-01,7.037939711736956871e-01,4.310412558757235058e-01,4.265941403991306835e-01,4.406020787360324098e-01,8.630198024529543988e-01,4.911310225169662758e-01
9.077046797689324320e-01,2.061848626215937452e-01,9.044725535651646497e-01,4.634069317049199777e-01,2.761302377007486264e-01,4.265930792671053240e-01,7.347096490756067633e-01,2.675459182615689269e-01,2.470846570847000656e-01,7.897519372589446585e-01
3.377381276988220549e-01,7.286705756213303076e-01,4.972138314490610611e-01,8.122554768014091930e-01,2.765292206996750046e-01,2.777952914058241518e-01,9.926675225943809577e-01,3.892381727265693536e-01,8.473616820886643586e-01,4.699466337836661900e-01
6.121595823601928554e-01,9.272986386978414597e-01,9.018108514332083825e-01,5.218740561245471810e-01,6.713798746283938801e-02,1.348971813369977957e-01,1.820341061293129226e-01,9.503162856249413037e-01,3.333956695424827865e-01,5.336603283743417414e-01
